date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:47:57	59892/59892	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:46%20GMT	https://themographics.com/wordpress/docdirect/user/nowe/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/user/nowe/index.html	(from http://themographics.com/wordpress/docdirect/dir-search/?directory_type=fitness-center)
11:47:58	16737/16737	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:35:33%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/6-370x200.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/6-370x200.jpg	(from http://themographics.com/wordpress/docdirect/dir-search/?directory_type=fitness-center)
11:47:58	21889/21889	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:35:36%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/4-270x270.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/4-270x270.jpg	(from http://themographics.com/wordpress/docdirect/dir-search/?directory_type=fitness-center)
11:47:58	23089/23089	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:35:36%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/4-370x200.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/4-370x200.jpg	(from http://themographics.com/wordpress/docdirect/dir-search/?directory_type=fitness-center)
11:47:58	56726/56726	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:46%20GMT	https://themographics.com/wordpress/docdirect/user/island/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/user/island/index.html	(from http://themographics.com/wordpress/docdirect/dir-search/?directory_type=fitness-center)
11:47:59	16403/16403	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:35:31%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/7-270x270.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/7-270x270.jpg	(from http://themographics.com/wordpress/docdirect/dir-search/?directory_type=fitness-center)
11:47:59	15854/15854	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:35:31%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/7-370x200.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/7-370x200.jpg	(from http://themographics.com/wordpress/docdirect/dir-search/?directory_type=fitness-center)
11:48:00	56781/56781	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:47%20GMT	https://themographics.com/wordpress/docdirect/user/hilton/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/user/hilton/index.html	(from http://themographics.com/wordpress/docdirect/dir-search/?directory_type=fitness-center)
11:48:01	56582/56582	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:48%20GMT	https://themographics.com/wordpress/docdirect/user/great/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/user/great/index.html	(from http://themographics.com/wordpress/docdirect/dir-search/?directory_type=fitness-center)
11:48:01	59742/59742	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:49%20GMT	https://themographics.com/wordpress/docdirect/user/better/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/user/better/index.html	(from http://themographics.com/wordpress/docdirect/dir-search/?directory_type=fitness-center)
11:48:02	115057/115057	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:49%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/2/?view=list	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/2/indexd1fd.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=list)
11:48:03	347/347	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Dec%202016%2006:18:52%20GMT	http://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/user270x270.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/user270x270.10c.delayed	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:04	127555/127555	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:51%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/4/?view=list	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/4/indexd1fd.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=list)
11:48:04	128634/128634	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:50%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/3/?view=list	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/3/indexd1fd.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=list)
11:48:04	24735/24735	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202016%2008:13:52%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/user270x270.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/user270x270.jpg	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:04	134892/134892	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:52%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/5/?view=list	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/5/indexd1fd.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=list)
11:48:06	347/347	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Dec%202016%2006:18:55%20GMT	http://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/user370x200.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/user370x200.10e.delayed	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:06	101235/101235	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:53%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/6/?view=list	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/6/indexd1fd.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=list)
11:48:07	23164/23164	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202016%2008:14:00%20GMT	https://themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/user370x200.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/themes/docdirect/images/user370x200.jpg	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:07	115057/115057	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:54%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/2/?view=grid	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/2/indexb92a.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid)
11:48:07	8324/8324	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:34:16%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-09-1-270x270.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-09-1-270x270.jpg	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:07	128634/128634	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:54%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/3/?view=grid	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/3/indexb92a.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid)
11:48:08	8957/8957	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:34:16%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-09-1-370x200.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-09-1-370x200.jpg	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:09	127555/127555	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:56%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/4/?view=grid	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/4/indexb92a.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid)
11:48:10	134892/134892	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:57%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/5/?view=grid	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/5/indexb92a.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid)
11:48:11	101235/101235	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:57%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/6/?view=grid	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/6/indexb92a.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid)
11:48:11	65044/65044	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:58%20GMT	https://themographics.com/wordpress/docdirect/user/anna/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/user/anna/index.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:12	132248/132248	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:18:59%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/2/?view=grid-left	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/2/indexfab8.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:13	132075/132075	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:01%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/3/?view=grid-left	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/3/indexfab8.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:15	2320/2320	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202016%2006:19:02%20GMT	https://themographics.com/wordpress/docdirect/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemographics.com%2Fwordpress%2Fdocdirect%2Fblog-list%2F	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-json/oembed/1.0/embed6ab4.json	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:15	132140/132140	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:01%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/4/?view=grid-left	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/4/indexfab8.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:15	132145/132145	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:01%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/5/?view=grid-left	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/5/indexfab8.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:16	98477/98477	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:03%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/6/?view=grid-left	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/6/indexfab8.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=grid-left)
11:48:17	2409/2409	---MC-	200	added ('OK')	text/xml	date:Tue,%2006%20Dec%202016%2006:19:05%20GMT	https://themographics.com/wordpress/docdirect/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemographics.com%2Fwordpress%2Fdocdirect%2Fblog-list%2F&format=xml	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-json/oembed/1.0/embedf22a	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:17	132248/132248	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:05%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/2/?view=list-left	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/2/indexb4de.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=list-left)
11:48:18	19430/19430	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:36:09%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-01-470x305.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-01-470x305.jpg	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:18	132140/132140	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:06%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/4/?view=list-left	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/4/indexb4de.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=list-left)
11:48:19	24910/24910	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:36:04%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-03-470x305.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-03-470x305.jpg	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:19	132075/132075	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:05%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/3/?view=list-left	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/3/indexb4de.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=list-left)
11:48:19	21261/21261	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:36:01%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-04-470x305.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-04-470x305.jpg	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:20	12365/12365	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:36:06%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-02-470x305.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-02-470x305.jpg	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Dec%202016%2006:19:09%20GMT	https://themographics.com/wordpress/docdirect/?p=213	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/indexf3dd.html	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:20	132145/132145	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:07%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/5/?view=list-left	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/5/indexb4de.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=list-left)
11:48:20	98477/98477	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:08%20GMT	https://themographics.com/wordpress/docdirect/dir-search/page/6/?view=list-left	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dir-search/page/6/indexb4de.html	(from http://themographics.com/wordpress/docdirect/dir-search/?view=list-left)
11:48:21	20020/20020	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:35:58%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-05-470x305.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-05-470x305.jpg	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:26	45223/45223	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:10%20GMT	https://themographics.com/wordpress/docdirect/dermatology-clinic/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/dermatology-clinic/index.html	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:26	9278/9278	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2006:17:44%20GMT	http://farm4.staticflickr.com/3940/15647274066_2ee48c3fe9_s.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/farm4.staticflickr.com/3940/15647274066_2ee48c3fe9_s.jpg	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:27	45149/45149	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:11%20GMT	https://themographics.com/wordpress/docdirect/athletic-clubs/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/athletic-clubs/index.html	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:27	45164/45164	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:10%20GMT	https://themographics.com/wordpress/docdirect/children-clinic/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/children-clinic/index.html	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:27	10331/10331	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2006:17:44%20GMT	http://farm4.staticflickr.com/3945/15485436268_846ccca178_s.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/farm4.staticflickr.com/3945/15485436268_846ccca178_s.jpg	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:29	49528/49528	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:17%20GMT	https://themographics.com/wordpress/docdirect/blog-list/page/2/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/blog-list/page/2/index.html	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:31	9499/9499	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2006:17:44%20GMT	http://farm4.staticflickr.com/3956/15668911091_4ef20118b5_s.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/farm4.staticflickr.com/3956/15668911091_4ef20118b5_s.jpg	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:32	44653/44653	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:17%20GMT	https://themographics.com/wordpress/docdirect/category/directory/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/category/directory/index.html	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:33	44639/44639	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:18%20GMT	https://themographics.com/wordpress/docdirect/category/medical/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/category/medical/index.html	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:33	8756/8756	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2006:17:44%20GMT	http://farm6.staticflickr.com/5605/15484954949_a4e97a9dc5_s.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/farm6.staticflickr.com/5605/15484954949_a4e97a9dc5_s.jpg	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:35	43339/43339	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:18%20GMT	https://themographics.com/wordpress/docdirect/category/responsive/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/category/responsive/index.html	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:36	43311/43311	---MC-	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2006:19:22%20GMT	https://themographics.com/wordpress/docdirect/category/unique/	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/category/unique/index.html	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:37	8298/8298	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2006:17:44%20GMT	http://farm8.staticflickr.com/7490/15647103116_1e4b9033f0_s.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/farm8.staticflickr.com/7490/15647103116_1e4b9033f0_s.jpg	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:37	9028/9028	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2006:17:44%20GMT	http://farm6.staticflickr.com/5599/15668909741_eaf3db4054_s.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/farm6.staticflickr.com/5599/15668909741_eaf3db4054_s.jpg	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:38	34545/34545	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Dec%202016%2006:19:27%20GMT	https://themographics.com/wordpress/docdirect/blog-list/info@domain.com	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/blog-list/info@domain.11f.delayed	(from https://themographics.com/wordpress/docdirect/blog-list/)
11:48:40	2320/2320	---MC-	200	added ('OK')	application/json	date:Tue,%2006%20Dec%202016%2006:19:28%20GMT	https://themographics.com/wordpress/docdirect/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemographics.com%2Fwordpress%2Fdocdirect%2Fblog-grid%2F	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-json/oembed/1.0/embed750d.json	(from https://themographics.com/wordpress/docdirect/blog-grid/)
11:48:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Dec%202016%2006:19:29%20GMT	https://themographics.com/wordpress/docdirect/?p=216	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/index4659.html	(from https://themographics.com/wordpress/docdirect/blog-grid/)
11:48:41	2409/2409	---MC-	200	added ('OK')	text/xml	date:Tue,%2006%20Dec%202016%2006:19:30%20GMT	https://themographics.com/wordpress/docdirect/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemographics.com%2Fwordpress%2Fdocdirect%2Fblog-grid%2F&format=xml	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-json/oembed/1.0/embed0bca	(from https://themographics.com/wordpress/docdirect/blog-grid/)
11:48:42	16316/16316	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:36:09%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-01-375x305.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-01-375x305.jpg	(from https://themographics.com/wordpress/docdirect/blog-grid/)
11:48:42	20442/20442	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:36:04%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-03-375x305.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-03-375x305.jpg	(from https://themographics.com/wordpress/docdirect/blog-grid/)
11:48:42	18118/18118	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:36:01%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-04-375x305.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-04-375x305.jpg	(from https://themographics.com/wordpress/docdirect/blog-grid/)
11:48:42	9745/9745	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:36:06%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-02-375x305.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-02-375x305.jpg	(from https://themographics.com/wordpress/docdirect/blog-grid/)
11:48:43	17331/17331	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202016%2012:35:59%20GMT	https://themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-05-375x305.jpg	C:/My%20Web%20Sites/Theme1/https___themographics.com_wordpress_docdirect_/themographics.com/wordpress/docdirect/wp-content/uploads/2016/04/img-05-375x305.jpg	(from https://themographics.com/wordpress/docdirect/blog-grid/)
